spp 1544
rows 10
cols 13
gridx 67.5 5
gridy 34.5 5
data
A0-0	00000000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000100000010000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000010000000100000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000010000010000000100000000000010000100000000000000000000000000000000000000000000000000000000000000000110000000000000000100000000110000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000100010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000
A0-1	00000100011000000101000000000110000000000000000000000000000001000000000000000000000100110000011000000000000000100000000000000000000000000000000000000000110001100001000000000000000000000000000001100000000001100101000000101000110000001001000000010001000000000001000000010001000000000000000000000000000100001001001000001000000000000001010100000101000110100000010000000000000000100000000000000100010001001010001000000000000000000000000000000000101000001000000000000000000000000010010001001000000000000110000110000001100000000000110000100000000010000000000000000000000000000000000000100000000001000000110010000000010000100000000110000000000000000000000000000010000000010100000000100000000000000000000000100000000100000000000010000000100000000000100000010110010110000000000000000000000000000000000000100000000100000000000000100000000000000000000000000000110010000000000001000000000011000000101000000000000001000000000000000000001000001001000000100000000000000000010010000000010000000001000000000000100000000000000000000001000000100100000001000000000000000000001000000101000010100011100001100000000100000000010101000000000000000000000000100111000100000000000000000000001000000000000100000000000000100000011010000000010100000000000001000000100000000000010000000000000000000000000100100000000000000000000001000000000100000000101010000000000000000000010000000000000000000011000000000000000000110000010000001001000000001010000100000010000000000000000000000000100100000000000000000000000000000000000101000100100010000001000000000000010010000000000000100000
A0-2	00000100011000000100000000000110010000000000000000000000001001000000000000000000000100100000111000000000000000100000000000000000000000000000000000000010110001100001000000000000000000000000000001000000001001100111000000101000100000001101000000010001000000000000000000010001000000000000000000000000000100001001000000001000000000000001010100000100000110000000010000000000000000100000000000000100010000001110001000000001000100000000000000000000101000001000000000000000000000000010010001001000000000000110000110000001100000000000111000100000000011000000000000000000000000000000000000100000000001000100110010000000010000110000000110000000000000000000000000000010000000010100000000100000000000000000000000100000010000000000000010000000100000000001100000010110010100000000000000000000000010000000000000100000000100000000000000100000000000000000010000000000110010000000000000000000000011000100101000000000000001000000000000000000001000001001000000100000100000000000010000000000010000000001000000000000010000000001000000000001001000100100000000000000000000000100001000000101000010100011100001100000000100100000000101100000000000000000000100000111000100000000000000000000001000000000000100000000000000101000011010000000010100000000000001000000100000000000011010000000000000000000000100000000000000000000000001000000000100000100100010000000000000000000010000000000000000000011000000000000000000010000010100001001000000001010000100000010000000000000000000000000100100000000000001000000000000000000000111000100100010000001000000000100010010001000000000100000
A0-3	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A0-4	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A0-5	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A0-6	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A0-7	00000100000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000110000000000000000000000000000000000000000100000000000100000000000000000100110000000000000001100000000000000000000000000000000000100000000000000000000010000100000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000010010000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010100001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000101001001000000001000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000010000000000000100000
A0-8	00000100000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000110000000000000000000000000000000000000000100000000000000000000000000000100010000000000000001101000000000000000000000000000000010100000000000000000000010000100000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000010010000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000100000000000000000000100000010000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010100001000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000101001001000000001000000000000000000000000100100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000100000
A0-9	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000110000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001101000000000000000000000000000000000100000000000000000000010000100000000000000000000000000000000000010000000000000000000000000000000010000000000000001000000010010000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000100000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000001001000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000
